time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,activity_label
5330925.0,-0.668945,1.86084,0.116211,0.048496,0.018652,0.049828,0.330566,-1.869141,0.74707,-0.164674,0.139626,0.034907,chewing
5330935.0,-0.682617,1.872559,0.123535,0.083403,-0.015721,0.066083,0.362793,-1.854004,0.842773,-0.14389,0.136695,0.034907,chewing
5330945.0,-0.65918,1.885254,0.114258,0.182793,-0.112714,0.071678,0.293457,-1.895508,0.791992,-0.191587,0.190521,-0.048763,chewing
5330955.0,-0.675781,1.873535,0.064453,0.2606,-0.223828,0.097792,0.26709,-1.890625,0.75293,-0.055158,0.142557,-0.12657,chewing
5330965.0,-0.687012,1.867676,0.099609,0.171602,-0.197182,0.00906,0.279297,-1.937012,0.695312,-0.019452,0.03091,-0.065017,chewing
5330975.0,-0.682617,1.868164,0.116699,0.132965,-0.16494,-0.069014,0.351074,-1.888672,0.723145,0.044233,-0.053559,0.047164,chewing
5330985.0,-0.681641,1.870605,0.117676,0.068481,-0.049562,-0.099391,0.342285,-1.879883,0.725098,0.010126,-0.059155,0.060487,chewing
5330995.0,-0.69873,1.858887,0.12207,0.026646,0.016787,-0.060753,0.330078,-1.880859,0.708496,-0.034907,-0.039969,0.087666,chewing
5331005.0,-0.697266,1.845215,0.11084,0.058888,0.067149,-0.010126,0.337891,-1.879395,0.708984,-0.116977,0.000799,0.090864,chewing
5331015.0,-0.69043,1.856934,0.120117,0.062352,0.126836,0.033308,0.3125,-1.868652,0.735352,-0.157479,0.060753,0.042368,chewing
5331025.0,-0.694336,1.845215,0.115723,0.046364,0.145755,0.053559,0.293945,-1.875977,0.731934,-0.215035,0.089265,0.069813,chewing
5331035.0,-0.678223,1.847656,0.106445,0.050095,0.129234,0.053292,0.287109,-1.873047,0.740234,-0.236352,0.085002,0.116444,chewing
5331045.0,-0.674316,1.846191,0.112793,0.035173,0.100723,0.015455,0.285156,-1.885254,0.722656,-0.267528,0.052227,0.143623,chewing
5331055.0,-0.676758,1.850098,0.117188,-0.018919,0.103387,-0.029044,0.297363,-1.904297,0.713867,-0.270459,0.012257,0.217167,chewing
5331065.0,-0.671387,1.85498,0.111816,-0.057289,0.109783,-0.054891,0.325195,-1.884766,0.742187,-0.25687,0.027712,0.16574,chewing
5331075.0,-0.680664,1.84375,0.104492,-0.120708,0.140159,-0.062619,0.316895,-1.900879,0.728027,-0.269926,0.015188,0.168138,chewing
5331085.0,-0.668945,1.86084,0.102539,-0.155614,0.152417,-0.045565,0.338867,-1.858398,0.755859,-0.23502,0.021317,0.140959,chewing
5331095.0,-0.700684,1.849609,0.12207,-0.18759,0.178796,-0.043966,0.296387,-1.88916,0.719238,-0.282184,0.076741,0.140426,chewing
5331105.0,-0.702637,1.85498,0.118652,-0.184925,0.190521,-0.045565,0.282715,-1.885254,0.71582,-0.23955,0.038104,0.162009,chewing
5331115.0,-0.692871,1.863281,0.103027,-0.092462,0.146288,-0.034907,0.290527,-1.883301,0.729492,-0.242747,0.02638,0.166539,chewing
5331125.0,-0.691406,1.881836,0.105469,-0.0429,0.094328,-0.03464,0.29248,-1.899902,0.726074,-0.251008,0.06475,0.130833,chewing
5331135.0,-0.686035,1.86084,0.115234,-0.00453,0.079672,-0.012524,0.288574,-1.90625,0.703125,-0.230757,0.098058,0.084202,chewing
5331145.0,-0.686035,1.865234,0.124023,0.044499,0.070879,-0.004796,0.279297,-1.903809,0.749512,-0.192652,0.107651,0.039436,chewing
5331155.0,-0.686035,1.854004,0.129883,0.095394,0.029311,0.02558,0.278809,-1.891113,0.739746,-0.193718,0.125504,0.036239,chewing
5331165.0,-0.69043,1.858887,0.132324,0.141225,0.046631,0.045565,0.277832,-1.885742,0.730957,-0.177198,0.148153,0.014655,chewing
5331175.0,-0.681152,1.859863,0.122559,0.184392,0.062352,0.054092,0.299805,-1.866211,0.764648,-0.152683,0.153482,0.005862,chewing
5331185.0,-0.688477,1.87793,0.119629,0.140426,0.055957,0.048496,0.291016,-1.868164,0.737305,-0.164407,0.189721,-0.041035,chewing
5331195.0,-0.680176,1.850098,0.111816,0.133498,0.03091,0.021583,0.300781,-1.889648,0.72168,-0.107384,0.205709,-0.108717,chewing
5331205.0,-0.677734,1.849121,0.121094,0.154548,-0.006928,0.024781,0.304688,-1.884277,0.735352,-0.097525,0.215568,-0.14389,chewing
5331215.0,-0.672363,1.848633,0.124512,0.125504,0.002665,0.021051,0.303711,-1.882813,0.712402,-0.097259,0.20864,-0.15668,chewing
5331225.0,-0.676758,1.850098,0.128418,0.061553,0.034374,0.039969,0.317871,-1.890625,0.717285,-0.087933,0.179329,-0.134564,chewing
5331235.0,-0.667969,1.849121,0.107422,0.014655,0.04823,0.051161,0.313477,-1.900879,0.705566,-0.079139,0.116444,-0.084202,chewing
5331245.0,-0.652832,1.852539,0.111328,0.031975,0.078074,0.090597,0.310547,-1.902344,0.699219,-0.042101,0.023982,-0.052227,chewing
5331255.0,-0.665527,1.860352,0.111816,0.064484,0.064484,0.083136,0.277832,-1.910645,0.687988,0.06555,-0.223029,-0.001066,chewing
5331265.0,-0.651855,1.86084,0.099609,0.124172,-0.021583,0.095394,0.338867,-1.87207,0.71875,0.170536,-0.415415,0.022916,chewing
5331275.0,-0.646484,1.827637,0.122559,0.282184,-0.119642,0.102588,0.36377,-1.87207,0.717285,0.217966,-0.37438,-0.032775,chewing
5331285.0,-0.668945,1.835938,0.125488,0.410352,-0.206775,0.100989,0.36377,-1.859375,0.712891,0.29524,-0.207308,-0.207041,chewing
5331295.0,-0.650391,1.85498,0.124512,0.359458,-0.184126,0.090064,0.352051,-1.859863,0.71875,0.295507,-0.050361,-0.221963,chewing
5331305.0,-0.637695,1.853516,0.146484,0.208374,-0.077541,0.093795,0.321289,-1.90332,0.711426,0.294708,0.013856,-0.20411,chewing
5331315.0,-0.658203,1.851074,0.157715,0.111914,0.010392,0.098591,0.29248,-1.913574,0.695312,0.329881,0.023449,-0.228358,chewing
5331325.0,-0.661133,1.849609,0.154297,0.015188,0.029577,0.083403,0.283203,-1.897949,0.702148,0.348,0.023715,-0.220631,chewing
5331335.0,-0.668457,1.851563,0.110352,0.092995,-0.055957,0.087933,0.280273,-1.884766,0.749023,0.401825,-0.015455,-0.179329,chewing
5331345.0,-0.689941,1.880371,0.098633,0.025314,-0.062352,-0.045299,0.276367,-1.868164,0.729004,0.320554,0.023449,-0.198781,chewing
5331355.0,-0.675781,1.88623,0.086914,-0.176665,0.007194,-0.097525,0.287598,-1.871094,0.741699,0.185724,0.091663,-0.130567,chewing
5331365.0,-0.686035,1.868652,0.10791,-0.301902,0.099923,-0.109516,0.312012,-1.892578,0.731445,0.106319,0.181727,-0.166006,chewing
5331375.0,-0.694824,1.869629,0.118164,-0.301636,0.108983,-0.088998,0.291504,-1.915039,0.679687,0.09193,0.175332,-0.229957,chewing
5331385.0,-0.696289,1.874023,0.084961,-0.2169,0.037038,-0.035972,0.338867,-1.890137,0.703613,0.157746,0.097525,-0.190521,chewing
5331395.0,-0.693848,1.883789,0.07666,-0.060487,-0.125504,-0.016254,0.34375,-1.881348,0.720215,0.115112,0.052493,-0.123106,chewing
5331405.0,-0.704102,1.886719,0.100098,0.045565,-0.287513,0.003198,0.322754,-1.879883,0.71582,0.062352,0.0866,-0.033841,chewing
5331415.0,-0.717285,1.884277,0.125488,0.047164,-0.216101,-0.009859,0.307129,-1.896973,0.70459,0.031709,0.034107,0.017853,chewing
5331425.0,-0.71582,1.884766,0.140137,-0.060487,0.012524,-0.03917,0.307617,-1.87207,0.760742,0.025847,0.005329,0.049562,chewing
5331435.0,-0.724609,1.868652,0.12793,-0.096726,0.116178,0.020518,0.297852,-1.876465,0.781738,0.050095,-0.007994,-0.011458,chewing
5331445.0,-0.692383,1.862793,0.145508,0.011458,0.112714,0.137495,0.371582,-1.772949,0.92041,0.043167,0.109783,-0.058355,chewing
5331455.0,-0.629883,1.910645,0.166016,-0.078074,0.237152,0.154815,0.450195,-1.882324,0.801758,-0.067681,0.088998,-0.066882,chewing
5331465.0,-0.725586,1.853027,0.132812,-0.036505,0.128701,0.096726,0.337891,-1.886719,0.731934,0.046364,0.13936,-0.162809,chewing
5331475.0,-0.67041,1.84375,0.112305,0.041835,0.001066,-0.001599,0.282715,-1.859375,0.769531,0.074077,0.081271,-0.142291,chewing
5331485.0,-0.661133,1.881836,0.111328,0.033041,0.000266,-0.062086,0.31543,-1.875977,0.74707,0.045565,0.025314,0.026646,chewing
5331495.0,-0.683105,1.865234,0.118164,0.01279,0.009593,-0.059421,0.320313,-1.898438,0.738281,0.04823,-0.027446,0.117243,chewing
5331505.0,-0.682617,1.854004,0.140137,0.043167,0.007194,-0.023182,0.32373,-1.890137,0.767578,0.01279,-0.001332,0.051694,chewing
5331515.0,-0.687988,1.844238,0.141113,0.080472,0.045299,0.035173,0.307617,-1.883301,0.75293,-0.047697,0.048763,-0.012257,chewing
5331525.0,-0.686523,1.84082,0.11377,0.098325,0.069014,0.053026,0.305176,-1.874512,0.744141,-0.076741,0.100456,-0.050628,chewing
5331535.0,-0.688965,1.839355,0.129883,0.123905,0.045832,0.061819,0.327148,-1.853027,0.750488,-0.071145,0.107384,-0.048496,chewing
5331545.0,-0.693848,1.841797,0.135742,0.102588,0.0429,0.053292,0.33252,-1.855469,0.75293,-0.050628,0.097259,-0.038637,chewing
5331555.0,-0.689453,1.850586,0.119629,0.115112,0.029844,0.044233,0.318359,-1.867188,0.749023,-0.027979,0.086067,-0.059155,chewing
5331565.0,-0.675781,1.845215,0.120605,0.123639,0.00453,0.021051,0.312988,-1.87207,0.757812,-0.015721,0.079939,-0.051427,chewing
5331575.0,-0.686035,1.86084,0.100586,0.102588,-0.010925,0.012524,0.319336,-1.887695,0.746582,-0.014655,0.078606,-0.066083,chewing
5331585.0,-0.6875,1.853027,0.117676,0.091663,-0.002665,0.011724,0.319824,-1.898926,0.743164,-0.028245,0.089265,-0.073544,chewing
5331595.0,-0.686035,1.84668,0.104492,0.083136,0.002398,0.005063,0.331055,-1.876953,0.772461,-0.033308,0.091397,-0.092995,chewing
5331605.0,-0.671387,1.857422,0.121582,0.051161,0.008793,0.010392,0.330078,-1.880859,0.749512,-0.028511,0.11298,-0.087133,chewing
5331615.0,-0.677734,1.853516,0.123535,0.085002,-0.003198,-0.020251,0.325684,-1.868652,0.751465,-0.039436,0.094328,-0.085268,chewing
5331625.0,-0.663086,1.874512,0.135742,0.070879,-0.019452,-0.037838,0.32959,-1.860352,0.769531,-0.018652,0.114579,-0.083936,chewing
5331635.0,-0.658691,1.861328,0.115234,0.111115,-0.064484,0.002931,0.333496,-1.832031,0.820801,-0.067948,0.252873,-0.123639,chewing
5331645.0,-0.654297,1.86377,0.111816,0.145489,-0.075675,0.050894,0.295898,-1.879883,0.780273,-0.124172,0.324018,-0.119375,chewing
5331655.0,-0.647461,1.869629,0.094727,0.174533,-0.094594,0.092196,0.296387,-1.884277,0.748047,-0.153749,0.312294,-0.078606,chewing
5331665.0,-0.678223,1.874512,0.111328,0.181461,-0.139893,0.098058,0.312988,-1.890137,0.727051,-0.139893,0.220897,-0.037838,chewing
5331675.0,-0.688477,1.866699,0.124512,0.123106,-0.123372,0.065017,0.325195,-1.890625,0.703613,-0.170536,0.166806,-0.013057,chewing
5331685.0,-0.688477,1.847656,0.101074,0.048763,0.011991,-0.020518,0.342773,-1.883301,0.711426,-0.135096,0.060221,0.050894,chewing
5331695.0,-0.692871,1.864746,0.118652,0.088998,0.005596,-0.033308,0.34668,-1.865234,0.739746,-0.14842,0.035173,0.095926,chewing
5331705.0,-0.67627,1.853027,0.136719,0.127369,0.029311,0.029844,0.32373,-1.893555,0.724609,-0.173467,0.057023,0.09566,chewing
5331715.0,-0.673828,1.866211,0.129395,0.125237,0.086867,0.033308,0.333984,-1.876465,0.732422,-0.155614,0.030643,0.089265,chewing
5331725.0,-0.662109,1.873535,0.105957,0.064484,0.137761,0.053559,0.331543,-1.884766,0.742187,-0.192919,0.044766,0.107917,chewing
5331735.0,-0.645996,1.874023,0.09668,0.001599,0.182527,0.052227,0.327148,-1.871582,0.743652,-0.213969,0.037038,0.120974,chewing
5331745.0,-0.645996,1.862305,0.123535,0.003198,0.174799,0.037305,0.324219,-1.873047,0.729004,-0.224361,0.054625,0.140692,chewing
5331755.0,-0.644043,1.855957,0.118164,0.032775,0.131899,-0.025314,0.307617,-1.900391,0.713379,-0.241681,0.025314,0.171868,chewing
5331765.0,-0.661621,1.863281,0.135742,-0.019985,0.13856,-0.095926,0.314453,-1.902832,0.708496,-0.246211,0.028245,0.174799,chewing
5331775.0,-0.659668,1.884766,0.11377,-0.051427,0.160943,-0.120175,0.303711,-1.902344,0.721191,-0.249942,0.018919,0.201712,chewing
5331785.0,-0.663574,1.854492,0.103027,-0.101256,0.179063,-0.120175,0.298828,-1.899414,0.730469,-0.303767,0.06928,0.22596,chewing
5331795.0,-0.692383,1.856445,0.101563,-0.098858,0.189188,-0.114312,0.282715,-1.898438,0.717773,-0.334943,0.104453,0.175599,chewing
5331805.0,-0.712891,1.84375,0.128906,-0.105786,0.141758,-0.091663,0.276855,-1.890625,0.722656,-0.326683,0.111381,0.206508,chewing
5331815.0,-0.711426,1.845703,0.11084,-0.049562,0.147087,-0.08287,0.288574,-1.890625,0.731445,-0.308564,0.112447,0.239283,chewing
5331825.0,-0.690918,1.862305,0.089355,-0.008793,0.13856,-0.055424,0.291504,-1.865723,0.761719,-0.245678,0.137495,0.192919,chewing
5331835.0,-0.69873,1.852539,0.081055,0.035972,0.102322,-0.014655,0.292969,-1.849609,0.765625,-0.264331,0.200113,0.146821,chewing
5331845.0,-0.692871,1.870117,0.095215,0.032508,0.063152,0.017054,0.309082,-1.861328,0.777344,-0.278986,0.251541,0.077807,chewing
5331855.0,-0.675293,1.880859,0.097168,0.082603,-0.004796,0.031975,0.319824,-1.848145,0.76123,-0.260867,0.30057,-0.003464,chewing
5331865.0,-0.686035,1.867188,0.102539,0.105253,-0.012257,0.025314,0.307617,-1.883789,0.76416,-0.254205,0.308564,-0.007727,chewing
5331875.0,-0.681641,1.877441,0.126465,0.103121,-0.000533,0.0437,0.302246,-1.888672,0.728027,-0.230757,0.306965,-0.037038,chewing
5331885.0,-0.693848,1.862305,0.10791,0.120974,0.005329,0.06555,0.31543,-1.915527,0.711426,-0.176132,0.28325,-0.06102,chewing
5331895.0,-0.67627,1.873047,0.113281,0.106851,0.024515,0.081804,0.320801,-1.896973,0.711914,-0.123372,0.227825,-0.067415,chewing
5331905.0,-0.690918,1.861328,0.111328,0.095394,0.040502,0.09113,0.308594,-1.901367,0.707031,-0.093795,0.186524,-0.063685,chewing
5331915.0,-0.699219,1.84082,0.090332,0.077807,0.026646,0.080738,0.297852,-1.898438,0.712891,-0.071412,0.140959,-0.038371,chewing
5331925.0,-0.6875,1.845215,0.111328,0.07381,0.026113,0.053026,0.282227,-1.901367,0.698242,-0.049296,0.092995,-0.063418,chewing
5331935.0,-0.693359,1.820801,0.098145,0.079139,0.00453,0.040236,0.254883,-1.911133,0.692383,0.033574,-0.023982,-0.047697,chewing
5331945.0,-0.683594,1.864258,0.078613,0.034907,0.025847,0.014389,0.258789,-1.887207,0.70752,0.088466,-0.214502,0.001865,chewing
5331955.0,-0.679687,1.864746,0.118652,-0.01732,0.026646,0.016787,0.29248,-1.870117,0.721191,0.089531,-0.277654,0.067415,chewing
5331965.0,-0.679199,1.82959,0.121582,0.018119,-0.000533,0.052227,0.311035,-1.895508,0.705078,0.107917,-0.266196,0.031975,chewing
5331975.0,-0.655273,1.838379,0.124023,0.080205,-0.002398,0.074609,0.324707,-1.902344,0.697266,0.121773,-0.205176,-0.035706,chewing
5331985.0,-0.664551,1.837402,0.154297,0.099391,-0.001599,0.067415,0.27832,-1.917969,0.683105,0.136429,-0.118576,-0.070346,chewing
5331995.0,-0.660156,1.819336,0.14209,0.098058,-0.036505,0.062086,0.285645,-1.900391,0.699219,0.179329,-0.090864,-0.096459,chewing
5332005.0,-0.631836,1.845703,0.112793,0.138827,-0.066616,0.033308,0.287109,-1.884277,0.736328,0.195051,-0.115911,-0.12204,chewing
5332015.0,-0.655762,1.871582,0.104004,0.119109,-0.119375,0.037305,0.291992,-1.86084,0.754883,0.15668,-0.109516,-0.122573,chewing
5332025.0,-0.652344,1.876953,0.106934,0.10925,-0.149219,0.026646,0.301758,-1.874023,0.742676,0.109783,-0.054092,-0.145489,chewing
5332035.0,-0.638672,1.868164,0.114746,0.126037,-0.144956,0.046897,0.324219,-1.875488,0.744141,0.103121,0.011991,-0.150818,chewing
5332045.0,-0.652832,1.868652,0.131348,0.142025,-0.131632,0.050095,0.327148,-1.87793,0.731445,0.085801,0.058089,-0.177997,chewing
5332055.0,-0.660156,1.87207,0.13916,0.108717,-0.081005,0.043433,0.319336,-1.888672,0.695312,0.114579,0.058355,-0.18759,chewing
5332065.0,-0.673828,1.865723,0.118164,0.114046,-0.064217,-0.001865,0.312988,-1.92334,0.663086,0.10392,0.033308,-0.142824,chewing
5332075.0,-0.671875,1.887695,0.091797,0.13483,-0.072211,-0.014123,0.317383,-1.885742,0.703613,0.140692,-0.006395,-0.072478,chewing
5332085.0,-0.686035,1.892578,0.120605,0.111914,-0.069547,0.017853,0.306641,-1.884766,0.725586,0.105519,-0.014922,-0.063951,chewing
5332095.0,-0.689941,1.884766,0.103516,0.120441,-0.093262,0.037838,0.308594,-1.881836,0.746582,0.118309,-0.014922,-0.03917,chewing
5332105.0,-0.69043,1.876465,0.089355,0.123639,-0.083403,0.073011,0.304688,-1.87793,0.733887,0.083669,0.016521,-0.007194,chewing
5332115.0,-0.683594,1.882324,0.101074,0.159877,-0.096459,0.085002,0.30127,-1.895508,0.708496,0.084202,0.03464,-0.10392,chewing
5332125.0,-0.681641,1.859863,0.116211,0.153749,-0.096193,0.087933,0.312988,-1.894531,0.719727,0.110582,0.032242,-0.126037,chewing
5332135.0,-0.67627,1.862793,0.115234,0.170802,-0.085534,0.08207,0.324707,-1.871582,0.707031,0.136429,0.04743,-0.152949,chewing
5332145.0,-0.681641,1.882813,0.125977,0.171335,-0.063418,0.050628,0.308594,-1.892578,0.688965,0.118043,0.038904,-0.128701,chewing
5332155.0,-0.667969,1.881836,0.118164,0.094328,-0.005329,0.01359,0.316406,-1.887207,0.734375,0.10472,0.0,-0.038637,chewing
5332165.0,-0.675293,1.873047,0.116699,0.006662,0.079406,-0.01732,0.314453,-1.878418,0.762695,0.105519,0.045299,-0.03464,chewing
5332175.0,-0.665039,1.866699,0.101563,-0.057822,0.159611,-0.064217,0.300781,-1.897949,0.776367,0.121507,0.043433,-0.052493,chewing
5332185.0,-0.668945,1.841797,0.117676,-0.251274,0.330413,-0.132165,0.307129,-1.883789,0.757812,0.091663,0.072211,-0.074609,chewing
5332195.0,-0.686035,1.845215,0.10791,-0.20944,0.267795,-0.135629,0.281738,-1.898926,0.717285,0.128701,0.035706,-0.122306,chewing
5332205.0,-0.668945,1.846191,0.102051,-0.193718,0.21317,-0.092462,0.294922,-1.948242,0.638672,0.171602,-0.107651,-0.062619,chewing
5332215.0,-0.672852,1.848633,0.116211,-0.145755,0.208374,-0.058089,0.319336,-1.935059,0.646973,0.250741,-0.354662,0.012524,chewing
5332225.0,-0.70459,1.822754,0.166504,-0.114312,0.158012,-0.051161,0.352051,-1.825684,0.817383,0.187057,-0.276588,-0.093262,chewing
5332235.0,-0.677734,1.855957,0.128418,-0.058622,0.103387,-0.047697,0.306152,-1.841797,0.786133,0.076208,-0.079672,-0.022383,chewing
5332245.0,-0.696289,1.837402,0.115234,0.006395,0.022383,-0.079939,0.259766,-1.846191,0.803223,0.014655,0.059954,0.007194,chewing
5332255.0,-0.678223,1.852051,0.113281,0.007194,-0.002132,-0.083936,0.255859,-1.885742,0.781738,-0.020518,0.090064,0.015988,chewing
5332265.0,-0.678711,1.851074,0.123535,0.007994,-0.011991,-0.090331,0.272461,-1.877441,0.768066,-0.046897,0.113247,-0.017587,chewing
5332275.0,-0.679687,1.86377,0.118652,-0.01279,0.01359,-0.049296,0.321777,-1.867188,0.740234,-0.044233,0.122573,-0.046364,chewing
5332285.0,-0.685547,1.858398,0.11377,-0.01732,0.034907,-0.015721,0.350586,-1.861328,0.734863,-0.042634,0.115112,-0.067149,chewing
5332295.0,-0.687988,1.862305,0.114746,-0.005596,0.060487,0.003997,0.364258,-1.855957,0.71875,-0.02558,0.082337,-0.075675,chewing
5332305.0,-0.694824,1.862305,0.116699,0.012257,0.062086,-0.000533,0.360352,-1.863281,0.743164,-0.018119,0.050095,-0.045565,chewing
5332315.0,-0.699219,1.869629,0.116699,0.011724,0.052227,-0.000266,0.315918,-1.860352,0.750977,-0.018119,0.051694,-0.04823,chewing
5332325.0,-0.682617,1.86377,0.10791,0.041568,0.08287,0.009593,0.306152,-1.88916,0.747559,-0.042101,0.057023,-0.015721,chewing
5332335.0,-0.685059,1.864746,0.123535,0.089798,0.062619,0.032242,0.292969,-1.890625,0.75,-0.06102,0.037838,0.001066,chewing
5332345.0,-0.693359,1.847656,0.111328,0.135629,0.029844,0.045832,0.297363,-1.893066,0.754883,-0.077541,0.066616,-0.029311,chewing
5332355.0,-0.69873,1.851563,0.125,0.169204,0.008527,0.047963,0.310059,-1.88916,0.743164,-0.077807,0.075942,-0.043167,chewing
5332365.0,-0.686523,1.849609,0.120605,0.200646,-0.026913,0.059688,0.313477,-1.876953,0.743652,-0.058622,0.072744,-0.042634,chewing
5332375.0,-0.668457,1.86377,0.125,0.193452,-0.02558,0.047697,0.338379,-1.865723,0.736816,-0.045832,0.043433,-0.038904,chewing
5332385.0,-0.677734,1.870117,0.11084,0.196649,-0.057289,0.010925,0.32959,-1.869141,0.749512,-0.023982,0.022649,-0.022383,chewing
5332395.0,-0.667969,1.868164,0.109863,0.179063,-0.079139,-0.007994,0.327148,-1.865234,0.760742,-0.007727,-0.01279,0.003198,chewing
5332405.0,-0.66748,1.872559,0.112305,0.151084,-0.074876,0.000533,0.314453,-1.878418,0.765625,0.006129,-0.009326,-0.003198,chewing
5332415.0,-0.688477,1.866699,0.101074,0.140692,-0.061819,0.007461,0.311523,-1.884277,0.750977,0.018119,-0.010658,-0.005329,chewing
5332425.0,-0.691406,1.859863,0.118164,0.141225,-0.057289,0.015721,0.32959,-1.876465,0.764648,-0.01279,0.040236,-0.018919,chewing
5332435.0,-0.690918,1.856445,0.116699,0.134297,-0.028511,0.037038,0.34082,-1.851074,0.793945,-0.050628,0.182793,-0.055424,chewing
5332445.0,-0.69043,1.845703,0.137207,0.144956,-0.023182,0.057023,0.333008,-1.853516,0.79248,-0.109783,0.301636,-0.104453,chewing
5332455.0,-0.680176,1.879395,0.106445,0.215835,-0.074077,0.073011,0.274902,-1.91748,0.715332,-0.130833,0.229158,-0.104187,chewing
5332465.0,-0.668945,1.869629,0.095215,0.269394,-0.197715,0.066349,0.324707,-1.884277,0.719727,-0.105786,0.105519,0.017853,chewing
5332475.0,-0.645508,1.873535,0.094238,0.283516,-0.251008,0.052227,0.324707,-1.869629,0.71582,-0.128701,0.09113,0.076475,chewing
5332485.0,-0.68457,1.850586,0.110352,0.245412,-0.230757,0.011191,0.345215,-1.876465,0.741211,-0.0866,0.000266,0.103654,chewing
5332495.0,-0.680176,1.845703,0.10498,0.194784,-0.180129,-0.033574,0.329102,-1.878906,0.717773,-0.088199,-0.004796,0.099657,chewing
5332505.0,-0.662109,1.854492,0.09668,0.144956,-0.137761,-0.049562,0.346191,-1.853027,0.755371,-0.040769,-0.032775,0.10019,chewing
5332515.0,-0.694824,1.825195,0.100098,0.027179,0.015988,-0.105519,0.303711,-1.911621,0.695801,-0.119642,-0.015988,0.101522,chewing
5332525.0,-0.709473,1.832031,0.134277,-0.025847,0.079672,-0.122573,0.31543,-1.879883,0.728516,-0.097525,-0.025314,0.126037,chewing
5332535.0,-0.693359,1.86377,0.10498,-0.102322,0.189188,-0.145489,0.311523,-1.878418,0.724609,-0.174799,-0.006129,0.163341,chewing
5332545.0,-0.669922,1.838867,0.108398,-0.132965,0.263265,-0.115112,0.32373,-1.899414,0.716309,-0.248876,0.0437,0.17773,chewing
