time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,chewing_side,side_prob,true_label
3902034.0,-0.266602,-1.704102,1.165039,0.026913,0.046897,-0.021317,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902044.0,-0.260742,-1.704102,1.169434,0.016787,0.054358,-0.041568,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902054.0,-0.27002,-1.673828,1.18457,0.00826,0.065283,-0.059954,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902064.0,-0.270996,-1.67041,1.170898,0.002931,0.085801,-0.048496,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902074.0,-0.251465,-1.68457,1.173828,-0.032508,0.056757,0.011191,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902084.0,-0.196289,-1.687012,1.158691,-0.077807,0.073011,0.077807,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902094.0,-0.219238,-1.687012,1.125,-0.167338,0.087933,0.067948,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902104.0,-0.205566,-1.737305,1.132813,-0.230757,0.106851,0.121773,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902114.0,-0.248047,-1.726074,1.114258,-0.215035,0.059954,0.089265,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902124.0,-0.275391,-1.723145,1.133789,-0.254205,0.04823,0.119375,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902134.0,-0.290527,-1.707031,1.154297,-0.281651,0.044233,0.16494,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902144.0,-0.298828,-1.697754,1.134766,-0.342404,0.082337,0.232622,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902154.0,-0.291992,-1.716309,1.127441,-0.437265,0.172934,0.276855,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902164.0,-0.290527,-1.740234,1.137695,-0.508677,0.224095,0.247011,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902174.0,-0.268555,-1.766602,1.096191,-0.595277,0.379975,0.049029,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902184.0,-0.327637,-1.724121,1.141113,-0.588083,0.234487,0.198781,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902194.0,-0.271973,-1.758301,1.157715,-0.529194,0.201979,0.187856,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902204.0,-0.263184,-1.687988,1.124023,-0.567299,0.315492,0.10925,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902214.0,-0.302246,-1.678223,1.131348,-0.50015,0.310162,0.1311,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902224.0,-0.291992,-1.722168,1.135742,-0.459381,0.274989,0.113247,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902234.0,-0.273438,-1.720703,1.133301,-0.406355,0.236086,0.067149,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902244.0,-0.261719,-1.688965,1.135742,-0.424208,0.19585,0.067948,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902254.0,-0.294434,-1.744141,1.125,-0.184658,0.116444,-0.006928,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902264.0,-0.306641,-1.713379,1.129395,-0.023982,-0.010925,-0.060487,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902274.0,-0.274414,-1.71875,1.124512,0.061553,-0.070346,-0.081005,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902284.0,-0.276855,-1.734863,1.134766,0.154282,-0.115112,-0.095394,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902294.0,-0.279297,-1.741211,1.125,0.239283,-0.119642,-0.114312,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902304.0,-0.305664,-1.720215,1.123535,0.245678,-0.108717,-0.149752,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902314.0,-0.300293,-1.712891,1.130371,0.177464,-0.054358,-0.162276,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902324.0,-0.303223,-1.709961,1.122559,0.037305,0.049828,-0.13856,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902334.0,-0.303223,-1.730957,1.12793,-0.017054,0.078606,-0.163874,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902344.0,-0.322266,-1.750488,1.133301,-0.023182,0.06102,-0.227026,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902354.0,-0.318848,-1.734375,1.146484,-0.011191,0.038637,-0.293109,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902364.0,-0.3125,-1.744141,1.124023,0.038904,-0.007994,-0.36532,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902374.0,-0.307129,-1.733398,1.133301,0.066083,0.027712,-0.344536,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902384.0,-0.299316,-1.728027,1.121582,0.124438,0.014123,-0.385305,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902394.0,-0.298828,-1.716309,1.144043,0.155081,-0.034374,-0.384772,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
