time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6042023.0,-1.238281,1.492676,-0.015625,0.305366,-0.067948,0.028778,-1.050781,-1.597168,0.522949,0.106052,0.046631,-0.055158,chewing,left_chewing,69.356,l_gy,non_chewing
6042033.0,-1.240723,1.485352,-0.004395,0.286714,0.023449,0.057289,-1.031738,-1.61084,0.540039,0.071678,0.101256,-0.021051,chewing,left_chewing,69.356,l_gy,non_chewing
6042043.0,-1.245117,1.496582,0.013672,0.247011,0.087666,0.074343,-1.049316,-1.619629,0.552246,0.050894,0.16121,-0.013856,chewing,left_chewing,69.356,l_gy,non_chewing
6042053.0,-1.234375,1.49707,0.006348,0.225694,0.163608,0.09113,-1.059082,-1.628418,0.554199,0.018652,0.215835,-0.020251,chewing,left_chewing,69.356,l_gy,non_chewing
6042063.0,-1.22998,1.506836,0.01123,0.205709,0.199047,0.123905,-1.053711,-1.633789,0.57959,0.031443,0.308564,-0.075142,chewing,left_chewing,69.356,l_gy,non_chewing
6042073.0,-1.22168,1.512695,0.020508,0.197182,0.214502,0.103654,-1.06543,-1.646973,0.562988,0.055691,0.416214,-0.127103,chewing,left_chewing,69.356,l_gy,non_chewing
6042083.0,-1.213379,1.533203,0.001465,0.189721,0.240882,0.085002,-1.071777,-1.616211,0.527832,0.01732,0.473237,-0.151617,chewing,left_chewing,69.356,l_gy,non_chewing
6042093.0,-1.132813,1.55127,-0.002441,0.328548,0.20411,0.002398,-1.071777,-1.619629,0.541016,0.031443,0.431669,-0.141492,chewing,left_chewing,69.356,l_gy,non_chewing
6042103.0,-1.268555,1.509766,-0.013184,0.252606,0.151884,-0.018386,-1.036133,-1.630371,0.535156,0.06102,0.366386,-0.105786,chewing,left_chewing,69.356,l_gy,non_chewing
6042113.0,-1.239258,1.52832,-0.016602,0.230224,0.197982,0.010658,-1.041016,-1.629883,0.535645,0.071145,0.291776,-0.118842,chewing,left_chewing,69.356,l_gy,non_chewing
