time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
1556417.0,-1.294434,1.500488,0.46582,0.515871,0.142824,0.019185,-0.751953,-1.83252,0.289551,-0.14389,0.305366,-0.14389,warming_up,-,0.000,-,left_chewing
1556427.0,-1.346191,1.483398,0.408203,0.433268,0.151351,-0.026646,-0.823242,-1.799316,0.252441,-0.085268,0.251807,-0.063685,warming_up,-,0.000,-,left_chewing
1556437.0,-1.335938,1.499512,0.415527,0.336542,0.104453,-0.029044,-0.800293,-1.819824,0.226074,-0.053825,0.167605,0.100989,warming_up,-,0.000,-,left_chewing
1556447.0,-1.317383,1.52002,0.430176,0.210505,0.07008,-0.106585,-0.791504,-1.814941,0.236816,-0.03464,0.135896,0.199314,warming_up,-,0.000,-,left_chewing
1556457.0,-1.29248,1.510254,0.436035,0.123905,0.133764,-0.095127,-0.769531,-1.834961,0.226074,0.043167,0.179862,0.126836,warming_up,-,0.000,-,left_chewing
1556467.0,-1.29541,1.501465,0.436523,-0.068747,0.211838,0.036505,-0.763184,-1.820801,0.249023,0.062352,0.164674,0.009593,warming_up,-,0.000,-,left_chewing
1556477.0,-1.291992,1.495605,0.431152,-0.277387,0.322953,0.162009,-0.771484,-1.802734,0.257324,-0.008527,0.124172,0.088732,warming_up,-,0.000,-,left_chewing
1556487.0,-1.283691,1.480957,0.425293,-0.389568,0.326949,0.214502,-0.760742,-1.82666,0.253906,-0.031975,0.076475,0.150551,warming_up,-,0.000,-,left_chewing
1556497.0,-1.307129,1.484863,0.412598,-0.415415,0.287247,0.215568,-0.795898,-1.821777,0.248535,-0.055957,0.024515,0.187323,warming_up,-,0.000,-,left_chewing
1556507.0,-1.313477,1.482422,0.405762,-0.328282,0.18759,0.146821,-0.802734,-1.822266,0.241699,-0.045032,-0.001332,0.203844,warming_up,-,0.000,-,left_chewing
